CD_ESTRUTURA_COMERCIAL;CD_DIA_CICLO;CD_SEMANA_CICLO;CD_CICLO;RB;PUNTOS
300000443;19;3;201512;20151.27;3158
300000950;13;2;201508;39508.02;6313
300000951;21;3;201508;65153.25;10837
300000950;14;2;201508;39684.46;6604
300000951;6;1;201505;1135.7;174
300000805;19;3;201613;34147.54;2925
300000951;8;2;201607;22806.31;2082
300000950;22;4;201606;1195.7;100
300000443;5;1;201513;2091.6;299
300000491;19;3;201512;12018.54;1896
300000443;13;2;201501;12981.51;2394
300000491;6;1;201517;15871.6;1826
300000491;4;1;201705;1843.8;149
300000951;18;3;201612;31516.27;2843
300000491;11;2;201612;12138.1;1063
300000950;;;201708;9309.28;795
300000951;5;1;201601;1334.31;195
300000805;8;2;201706;8659.36;688
300000951;18;3;201508;6373.13;1011
300000805;5;1;201705;1798.3;144
300000805;10;2;201702;34301.63;3110
300000491;19;3;201613;37007.71;2993
300000805;3;1;201801;4305.2;312
300001309;13;2;201801;1710.8;126
300000951;4;1;201606;11931.9;1184
300000443;5;1;201706;7142.62;556
300000491;5;1;201604;2963.44;369
300000443;5;1;201501;5455.88;924
300000443;19;3;201609;39984.47;4073
300000491;6;1;201801;9361.31;705
300000951;7;1;201602;15181.35;1865
300001309;12;2;201803;7066.8;484
300000443;9;2;201513;21023.79;2116
300000491;3;1;201607;5346.2;552
300000443;23;4;201609;1123.5;117
300000443;5;1;201610;11592.8;1168
300000950;12;2;201608;24456.13;2658
300000443;9;2;201802;14703.29;1078
300000950;11;2;201715;11359.9;808
300000491;;;201711;4461.7;346
300000805;10;2;201604;11543.38;1311
300000951;22;4;201703;1347.8;110
300000491;1;1;201716;5429.2;403
300000443;18;3;201510;14267.83;2290
300000950;9;2;201501;8134.22;1458
300000805;10;2;201501;5225.23;980
300000491;13;2;201501;8229.73;1534
300000951;1;1;201509;20163.24;2963
300000443;15;3;201508;37810.86;6138
300001309;4;1;201713;2964.5;264
300000805;14;2;201507;14108.97;2069
300000491;6;1;201503;1458.8;255
300000951;2;1;201512;8054.67;1291
300000951;8;2;201509;28055.38;4348
300000491;2;1;201509;17177.68;2621
300000443;12;2;201716;6154.2;457
300000950;5;1;201608;9455.43;973
300000950;3;1;201715;2129.4;160
300000950;9;2;201607;25553.47;2345
300000951;1;1;201507;759.84;133
300000805;3;1;201510;7081.5;1191
300000950;2;1;201510;21642.53;3579
300000950;12;2;201701;1304.96;121
300001309;10;2;201803;40901.31;2875
300000951;19;3;201803;35955.72;2549
300001309;19;3;201803;14868.68;1147
300001309;22;4;201712;3633.69;269
300000805;3;1;201713;1775;138
300000950;5;1;201510;16386.52;2759
300000805;16;3;201714;2072;153
300000951;13;2;201615;37130.43;3681
300000951;4;1;201511;6551.81;965
300000951;11;2;201515;7485.75;1013
300001309;18;3;201802;1674.4;116
300000950;4;1;201802;1797;129
300000805;3;1;201611;7801.1;733
300000491;4;1;201717;11972.66;732
300000443;19;3;201502;8532.1;1690
300000491;13;2;201502;16361.14;2952
300000951;11;2;201611;4895.8;476
300000951;12;2;201611;19390.77;1787
300000950;1;1;201501;20049.92;3522
300000491;4;1;201501;2051.2;366
300000951;24;4;201712;1808.79;134
300000805;6;1;201517;3308.77;438
300000805;2;1;201708;1794.81;147
300000443;5;1;201711;4572.8;366
300000443;23;4;201610;1337.69;153
300000443;29;5;201514;717.3;121
300000491;11;2;201707;3708.6;281
300000805;17;3;201717;7971.61;442
300000805;5;1;201713;1752.8;145
300000443;18;3;201502;2222.29;389
300000805;20;3;201502;1676.22;333
300000805;5;1;201707;2191;178
300000805;5;1;201517;6280.86;683
300000491;;;201511;783.74;101
300000805;16;3;201703;29121.56;2307
300000491;11;2;201703;18671.56;1403
300000951;17;3;201703;117642.12;9098
300000805;3;1;201707;147741.05;5857
300000805;15;3;201503;24858.95;4939
300000491;28;4;201714;145540.5;10502
300000491;1;1;201615;16166.56;1682
300000805;10;2;201708;10971.6;857
300001309;10;2;201708;13531.2;1162
300000950;8;2;201708;32553.31;2863
300000805;13;2;201708;52476.92;4802
300000950;17;3;201517;59008.43;7205
300000951;17;3;201503;23912.08;4501
300000950;12;2;201503;10191.22;1812
300000950;8;2;201610;39821.32;4064
300000951;8;2;201710;24320.06;1963
300000805;18;3;201705;74471.8;5790
300000951;24;4;201705;101292.99;8009
300000443;13;2;201515;50121.83;6994
300000491;14;2;201515;40596.43;5685
300000950;13;2;201515;41983.27;5781
300000443;1;1;201614;34365.79;3115
300000951;17;3;201505;10522.22;1874
300000443;10;2;201505;9264.52;1419
300000951;15;3;201505;24073.54;4064
300000491;14;2;201505;9277.8;1625
300000951;6;1;201513;232599.16;13667
300000443;20;3;201512;70979.03;10575
300000950;20;3;201512;71409.57;10545
300000805;17;3;201508;17192.05;2807
300000443;11;2;201704;16046.06;1154
300000951;16;3;201704;33401.18;2596
300000805;3;1;201605;25544.81;2240
300000951;28;4;201614;137845.31;12667
300000805;23;4;201614;16725.51;1653
300000805;22;4;201614;40351.63;3864
300001309;16;3;201713;53981.81;3562
300000491;9;2;201702;46900.14;4140
300000951;13;2;201702;151066.13;13488
300000950;8;2;201702;26597.72;2439
300000443;24;4;201602;51084.76;7253
300000951;7;1;201617;44711.7;4243
300000950;21;3;201616;162695.11;12602
300000805;6;1;201513;5148.17;584
300000443;27;4;201714;140005.78;10346
300000443;15;3;201616;121220.56;8709
300000805;14;2;201712;38710.17;2994
300000805;18;3;201712;43183.32;3268
300000951;16;3;201712;63478.62;4771
300000491;19;3;201711;62834.8;5076
300000951;20;3;201711;281262.84;22693
300000950;14;2;201712;88382.65;6738
300000805;8;2;201617;22101.03;2123
300000443;17;3;201615;92474.65;10126
300000805;18;3;201615;42621.07;4500
300000950;3;1;201716;3746.7;253
300000443;18;3;201705;64510.29;5186
300000805;20;3;201705;53712.1;4190
300000491;20;3;201705;55932.01;4469
300000443;20;3;201705;265948.07;21220
300000805;16;3;201801;39518.04;3068
300000950;1;1;201803;60043.91;3886
300000950;1;1;201513;11905.91;1539
300000805;12;2;201716;7723.69;542
300000951;13;2;201716;81550.56;4721
300000951;14;2;201716;39845.56;2530
300000805;7;1;201713;30890.46;1783
300000951;7;1;201713;538132.5;20884
300000950;15;3;201512;50372.89;7289
300000951;11;2;201801;19322.5;1376
300000805;7;1;201608;23395.21;2593
300000951;13;2;201608;37334.11;3965
300000950;2;1;201508;14192.48;2516
300000805;13;2;201601;11337.25;1640
300000491;10;2;201614;41204.47;3644
300000443;10;2;201614;96174.78;8088
300000805;12;2;201516;11186.05;1304
300000491;13;2;201516;9497.92;1269
300000491;18;3;201803;46408.74;3257
300000805;21;3;201803;44369.66;3405
300000950;21;3;201803;107891.7;7720
300000951;21;3;201803;145755.6;10842
300000951;14;2;201604;40120.31;4474
300000951;13;2;201604;40479.2;4706
300000443;6;1;201604;14279.18;1640
300000805;7;1;201613;519718.28;24742
300000443;20;3;201708;146602.62;13777
300000951;20;3;201703;219358.26;16401
300000951;15;3;201703;28718.26;2323
300000950;13;2;201704;91193.51;7418
300000950;14;2;201704;83054.92;6795
300000805;21;3;201608;141944.07;15436
300000951;6;1;201609;29177.49;2984
300000491;5;1;201514;7731.03;1113
300000443;6;1;201514;29546.48;4073
300000805;4;1;201602;11935.87;1333
300000950;9;2;201509;15671.09;3225
300000805;11;2;201703;17297.26;1379
300000805;23;4;201802;54253.04;3799
300000491;28;4;201702;205951.83;17346
300000805;28;4;201702;260462.48;21978
300000491;1;1;201703;31420.33;2501
300000951;7;1;201703;14061.89;1063
300000950;26;4;201702;53999.96;4532
300000491;21;3;201602;23211.03;3383
300000950;21;3;201602;27666.95;4231
300000950;7;1;201508;27282.86;4486
300000491;10;2;201508;9834.74;1527
300000805;1;1;201803;34847.53;2251
300000443;15;3;201515;28381.07;4043
300000805;17;3;201515;32566.47;4643
300000805;1;1;201802;32637.94;2422
300000950;18;3;201801;50773.67;3668
300000443;21;3;201801;83838.67;6190
300000950;25;4;201802;73562.32;5161
300000805;14;2;201614;38058.64;3356
300000950;12;2;201614;49349.47;4406
300000491;15;3;201614;121054.66;10871
300000805;7;1;201717;47326.4;3167
300001309;19;3;201716;38475.98;2546
300001309;2;1;201801;10618.51;777
300000951;19;3;201716;46408.51;2874
300000950;24;4;201702;80443.07;6868
300000491;25;4;201702;74499.76;6256
300000951;1;1;201712;26455.56;2028
300000950;23;4;201712;16933.8;1314
300000951;8;2;201713;114304.38;5388
300000443;;;201606;1816.5;188
300000491;15;3;201703;61263.94;4571
300001309;1;1;201706;25301.38;1681
300000951;9;2;201705;22623.5;1844
300000805;4;1;201512;16000.65;2751
300000491;4;1;201512;9842.06;1546
300000443;9;2;201613;27948.32;2267
300000950;12;2;201517;22802.73;2811
300000951;20;3;201713;361061.3;24648
300000951;1;1;201508;9189.53;1596
300000805;17;3;201507;19814.34;2652
300000443;10;2;201716;34338.38;1727
300000443;8;2;201515;16313.55;2425
300000951;16;3;201515;22588.54;3160
300000443;10;2;201515;25371.12;3433
300000951;17;3;201515;21853.03;3050
300000951;17;3;201609;107482.79;10826
300000805;15;3;201704;85845.59;7373
300000805;5;1;201714;7333.1;519
300000443;13;2;201610;65647.64;6624
300000950;13;2;201610;63405.14;6505
300000491;22;4;201702;42513.25;3550
300000951;27;4;201702;233110.66;19947
300000805;22;4;201702;30581.68;2802
300000805;11;2;201706;11431.24;945
300000443;9;2;201502;24896.92;4183
300000805;11;2;201502;27355.76;4525
300000951;15;3;201601;24711.51;3400
300000491;10;2;201601;8956.78;1323
300000951;14;2;201705;27930.32;2255
300000950;9;2;201704;33702.45;2748
300000951;22;4;201514;24190.85;3446
300000950;15;3;201514;62801.34;8977
300000443;16;3;201514;20920.79;2695
300000443;20;3;201509;22069.11;3352
300000805;21;3;201509;20392.01;3292
300000443;21;3;201509;33902.01;5373
300000443;9;2;201615;24105.75;2054
300000491;15;3;201504;40374;6812
300000950;15;3;201504;48325.9;9181
300000805;16;3;201504;21046.55;3255
300000805;14;2;201801;31478.41;2311
300000805;11;2;201715;16552.9;1226
300000950;13;2;201603;43142.35;6227
300000950;19;3;201715;63835.44;4707
300000805;5;1;201613;6246.1;622
300000951;9;2;201716;842082.43;32874
300000491;15;3;201704;74254.91;6361
300000443;14;2;201705;58248.69;4571
300000805;4;1;201707;9144.5;439
300000491;22;4;201802;29960.2;2109
300000951;22;4;201802;33686.7;2316
300000951;17;3;201801;86721.82;6233
300000951;4;1;201615;43298.23;4481
300000950;5;1;201615;34944.7;2838
300001309;14;2;201714;93020.19;6739
300000950;10;2;201616;63226.93;4600
300000805;20;3;201616;34413.87;3101
300000950;;;201602;750.68;123
300000950;16;3;201503;46352.79;8582
300000443;17;3;201503;35413.38;6561
300000805;14;2;201715;42072.31;3165
300000491;14;2;201715;31306.82;2389
300000443;1;1;201704;25760.2;2109
300000443;15;3;201606;57914.31;6007
300000951;1;1;201607;18761.25;1939
300000951;20;3;201508;61075.64;10159
300000951;12;2;201715;9986.2;696
300001309;7;1;201715;16116.5;1208
300000491;12;2;201715;13976.92;1002
300000805;16;3;201704;101311.74;8400
300000951;17;3;201601;3948.8;585
300000805;17;3;201803;77577.33;5245
300000950;14;2;201803;79359.74;5418
300000951;14;2;201803;29406.48;2097
300000951;1;1;201601;27096.12;4124
300000950;14;2;201605;75424.51;7680
300000805;9;2;201516;21140.37;2807
300001309;13;2;201713;39460.2;2859
300000805;14;2;201708;58803.44;4966
300000951;14;2;201515;34858.8;4806
300000443;8;2;201803;9144.03;620
300000950;20;3;201514;6176.65;866
300000950;21;3;201514;29630.84;3989
300000443;1;1;201613;20713.26;2053
300000805;7;1;201707;12402.02;996
300000951;7;1;201707;38565.24;1809
300000951;11;2;201617;16620.73;1610
300000443;5;1;201617;15496.12;1598
300000805;14;2;201606;41877.93;4318
300000443;19;3;201603;109694.87;15087
300000805;17;3;201513;24679.77;2590
300000443;6;1;201507;49387.51;3975
300000491;14;2;201707;58247.14;3517
300000805;7;1;201615;26934.5;2431
300000491;16;3;201711;75314.02;6049
300000951;16;3;201711;98589.58;7876
300000443;17;3;201710;103409.15;8651
300000951;19;3;201603;12741.07;1916
300000491;11;2;201603;14729.58;2129
300000950;1;1;201514;64590.53;9995
300000950;22;4;201504;108490.19;19605
300000443;21;3;201503;57598.94;10815
300000491;1;1;201617;32653.38;3159
300000951;11;2;201615;57545.84;5371
300000443;11;2;201615;19537.8;2002
300001309;15;3;201713;75878.53;4715
300000951;20;3;201705;77660.71;6184
300000950;13;2;201605;75835.33;7665
300000951;15;3;201507;13115.55;1827
300000951;17;3;201507;42850.62;6063
300000443;10;2;201507;7521.23;1073
300000805;15;3;201709;58560.14;4799
300000950;20;3;201709;322386.08;24821
300000491;23;4;201705;3151.2;229
300000491;10;2;201705;17463.3;1391
300000805;10;2;201705;19044.6;1517
300000805;7;1;201515;28701.02;4103
300000443;6;1;201515;20267.8;2931
300000443;2;1;201603;10342.36;1711
300000443;21;3;201609;139187.78;13977
300000951;21;3;201611;117489.85;10696
300000443;13;2;201611;71497.01;6338
300000491;24;4;201702;37889.23;3243
300000491;23;4;201505;8678.99;1638
300000805;22;4;201505;8044.51;1327
300000805;16;3;201702;11851.05;982
300000951;20;3;201510;81580.1;13320
300000443;8;2;201603;26374.27;3768
300000443;9;2;201606;22448.2;2322
300000491;17;3;201616;127748.77;9762
300000950;7;1;201802;45041.19;3309
300000805;21;3;201802;31823.09;2161
300000951;6;1;201509;15165.66;2311
300000805;1;1;201509;24898.79;3930
300001309;12;2;201707;10136.43;713
300000491;13;2;201803;54566.51;3760
300000805;9;2;201615;14717.61;1441
300000805;1;1;201707;24596.35;1924
300000491;2;1;201707;7349.51;604
300000491;19;3;201710;45433.09;3817
300000951;7;1;201605;12794.95;1295
300000443;18;3;201501;6340.58;1131
300000443;6;1;201605;40484.3;4118
300000950;6;1;201605;34745.21;3603
300000491;27;4;201602;13812.03;1950
300000491;6;1;201715;52791.32;3760
300000950;20;3;201615;191893.78;19374
300000950;6;1;201616;4710.29;431
300000950;19;3;201605;54443.5;5492
300000951;9;2;201803;22891.5;1597
300000805;19;3;201713;35027.64;2549
300000805;18;3;201713;33097.18;2248
300000805;1;1;201610;14488.4;1513
300000805;13;2;201712;85196.04;6343
300001309;13;2;201711;35650.21;2867
300000951;21;3;201709;137886.96;10602
300000951;23;4;201714;28159.07;2015
300000491;20;3;201714;6506.76;474
300000805;7;1;201803;7739.7;556
300000443;13;2;201803;35767.7;2412
300000491;3;1;201803;12123.11;786
300000491;13;2;201717;310057.42;21369
300000491;3;1;201801;9873.71;716
300000491;15;3;201801;55212.16;3817
300000805;12;2;201717;65252.64;4353
300000951;1;1;201717;14475.96;1024
300000951;4;1;201717;22628.03;1577
300000491;1;1;201611;26382.58;2522
300000805;1;1;201611;26059.69;2374
300000951;15;3;201616;48824.02;3561
300000950;1;1;201616;19154.79;1776
300000951;15;3;201611;50642.98;4679
300000950;8;2;201611;16696.47;1557
300000491;8;2;201612;41568.97;3551
300000951;15;3;201612;55244.98;4852
300000805;21;3;201611;51755.42;4769
300000951;13;2;201706;52316.72;4203
300000443;16;3;201509;27384.18;4260
300000950;16;3;201509;13463.03;1980
300000951;13;2;201504;11644.2;1738
300000951;19;3;201514;4108.27;586
300000491;2;1;201608;7749.09;818
300000491;11;2;201708;30257.74;2666
300000805;11;2;201708;15178.1;1253
300000491;4;1;201714;10288.3;754
300000950;10;2;201605;38836.21;3910
300000950;19;3;201801;20240.1;1483
300000951;5;1;201709;7551.65;638
300000951;10;2;201516;11244.54;1476
300000950;14;2;201604;47120.11;5808
300000805;15;3;201604;30423.31;3657
300000950;22;4;201514;34238.92;4970
300000805;8;2;201602;27526.01;3508
300000950;1;1;201506;26806.25;3963
300000491;2;1;201506;13494.3;2167
300000951;17;3;201604;49639.93;5779
300000951;18;3;201602;2657.23;398
300000805;13;2;201602;12361.67;1641
300000950;5;1;201702;17675.33;1559
300000951;6;1;201517;24796.05;3052
300000443;10;2;201610;25306.8;2671
300000443;7;1;201717;6743.11;497
300000805;2;1;201510;20529.01;3601
300000805;10;2;201508;10072.26;1624
300000443;28;4;201602;39272.14;5590
300000805;6;1;201601;4765.97;678
300000491;4;1;201601;4258.1;502
300000805;14;2;201617;278405.78;26680
300000805;1;1;201701;18063;1805
300000491;1;1;201701;29308.36;3048
300000491;9;2;201512;25500.02;4396
300000443;1;1;201707;9781.6;792
300000950;20;3;201606;192468.94;19831
300000951;1;1;201707;15740.07;1263
300000443;3;1;201510;16690.93;2743
300000950;3;1;201510;18887.96;2991
300000950;1;1;201515;58635.92;7906
300000805;5;1;201503;4006.88;771
300000805;6;1;201503;2372.8;443
300000491;4;1;201508;19712.45;3475
300000950;4;1;201508;4796.73;830
300000805;21;3;201507;77131.93;11194
300000805;10;2;201512;13881.89;2253
300000950;14;2;201710;70786.55;5665
300000950;15;3;201715;51435.77;3807
300000805;;;201505;2042.58;297
300000950;19;3;201516;24707.15;3393
300000443;19;3;201516;13308.16;1701
300000491;18;3;201516;24300.51;2810
300000805;19;3;201516;10868.39;1209
300000443;15;3;201516;36853.32;4748
300000491;15;3;201509;28116.65;4452
300000805;4;1;201613;3911.6;395
300000443;3;1;201613;15078.51;1208
300000443;10;2;201511;34573.55;5544
300000950;4;1;201708;5719.98;527
300001309;2;1;201709;22327.35;1793
300000805;20;3;201615;64206.34;6331
300000443;19;3;201615;42122.77;4178
300000443;4;1;201714;6688.7;493
300000805;19;3;201706;27466.86;2178
300000951;20;3;201802;19266.38;1295
300001309;14;2;201710;25802.97;2109
300000950;16;3;201709;76436.63;6051
300000805;22;4;201709;31917.6;2425
300000805;5;1;201614;10876.01;984
300000805;6;1;201614;9041.81;814
300000491;17;3;201502;13251.46;2561
300000950;9;2;201706;13046.16;1048
300000950;17;3;201512;60937.19;9129
300000950;5;1;201715;32838.51;2070
300000491;5;1;201715;10820.7;704
300000491;18;3;201707;37418.71;2448
300001309;19;3;201708;30485.52;3067
300000491;16;3;201710;76042.37;6285
300000443;21;3;201803;50600.44;3801
300001309;14;2;201712;30903.52;2264
300000950;1;1;201801;65770.15;4897
300001309;10;2;201717;52228.77;3625
300001309;4;1;201712;16925.77;1305
300000950;11;2;201504;10774.95;1895
300000805;25;4;201802;15947.3;1140
300000491;10;2;201512;19010.87;3111
300000950;16;3;201707;41276.98;2810
300000951;8;2;201606;28000.5;2767
300000950;15;3;201601;32165.72;4924
300000443;10;2;201510;34140.66;5398
300000805;14;2;201604;40406.11;4912
300000443;6;1;201612;44043.52;4065
300000950;13;2;201709;44392.96;3586
300000805;26;4;201614;24681.97;2461
300000491;9;2;201801;24234.62;1721
300000443;13;2;201510;38819.81;6207
300000491;4;1;201506;10909.14;1717
300000950;1;1;201502;27657.97;4889
300000491;6;1;201705;5867.79;465
300000491;5;1;201706;15160.72;1154
300001309;12;2;201706;13909.01;1123
300000950;4;1;201706;5473.12;446
300000491;4;1;201712;3699.6;272
300000805;6;1;201706;15001.32;1204
300000805;24;4;201502;15292.88;3148
300000491;21;3;201715;151001.94;11282
300001309;21;3;201715;105819.27;7920
300000805;7;1;201716;4773.3;353
300000443;7;1;201716;5758.2;428
300000805;19;3;201708;43763.81;3919
300000951;2;1;201709;16316.25;1374
300000950;1;1;201708;41887.33;3649
300000491;;;201708;4112.2;295
300000443;5;1;201511;11903.99;1891
300000805;5;1;201511;7129.08;1130
300000951;13;2;201511;66052.65;11016
300001309;15;3;201707;22305.67;1563
300000443;19;3;201707;20367.05;1462
300000443;20;3;201515;102734.84;14479
300000491;15;3;201708;54365.75;4736
300000950;6;1;201704;46924.2;3656
300000491;7;1;201706;16112.21;1263
300000443;23;4;201614;44393.46;4337
300000805;1;1;201709;34616.75;2777
300001309;1;1;201709;14524.42;1203
300000805;2;1;201706;11628.14;894
300001309;2;1;201706;5146.12;415
300000491;17;3;201504;25045.33;5198
300000491;7;1;201802;32333.35;2354
300000443;13;2;201511;98402.63;15484
300000491;16;3;201604;45993.78;5486
300000443;15;3;201604;42520.24;5073
300000950;16;3;201604;43904.24;5092
300000491;1;1;201803;22728.4;1507
300000443;9;2;201712;22125.3;1592
300000491;9;2;201712;47681.97;3484
